#CODIGO_PROGRAMA,DESCRICAO_PROGRAMA,CODIGO_FINALIDADE,FINALIDADE,CODIGO_ATIVIDADE,ATIVIDADE,CODIGO_MODALIDADE,MODALIDADE
"0165","PROAQÜICULTURA-PROG APOIO DESENVSETOR AQUÍCOLA - ENCERRADO","1","Comercialização","1","Agrícola","60","AQUICULTURA"
"0165","PROAQÜICULTURA-PROG APOIO DESENVSETOR AQUÍCOLA - ENCERRADO","3","Investimento","2","Pecuário(a)","60","AQUICULTURA"
"0165","PROAQÜICULTURA-PROG APOIO DESENVSETOR AQUÍCOLA - ENCERRADO","2","Custeio","2","Pecuário(a)","60","AQUICULTURA"
"0165","PROAQÜICULTURA-PROG APOIO DESENVSETOR AQUÍCOLA - ENCERRADO","1","Comercialização","2","Pecuário(a)","60","AQUICULTURA"
"0165","PROAQÜICULTURA-PROG APOIO DESENVSETOR AQUÍCOLA - ENCERRADO","3","Investimento","2","Pecuário(a)","50","PESCA"
"0165","PROAQÜICULTURA-PROG APOIO DESENVSETOR AQUÍCOLA - ENCERRADO","2","Custeio","2","Pecuário(a)","50","PESCA"
"0165","PROAQÜICULTURA-PROG APOIO DESENVSETOR AQUÍCOLA - ENCERRADO","1","Comercialização","2","Pecuário(a)","50","PESCA"
"0786","Linha de Crédito Rural Instituída pela Res. 4.289/2013 (Renegociação Café Arábica) ENCERRADO","1","Comercialização","1","Agrícola","19","FAC - Financiamento para Aquisição de Café"
"0786","Linha de Crédito Rural Instituída pela Res. 4.289/2013 (Renegociação Café Arábica) ENCERRADO","1","Comercialização","1","Agrícola","25","ESTOCAGEM"
"0786","Linha de Crédito Rural Instituída pela Res. 4.289/2013 (Renegociação Café Arábica) ENCERRADO","3","Investimento","1","Agrícola","15","AQUISIÇÃO DE VEÍCULOS"
"0786","Linha de Crédito Rural Instituída pela Res. 4.289/2013 (Renegociação Café Arábica) ENCERRADO","3","Investimento","1","Agrícola","14","MÁQUINAS, EQUIPAMENTOS, MATERIAIS E UTENSÍLIOS"
"0786","Linha de Crédito Rural Instituída pela Res. 4.289/2013 (Renegociação Café Arábica) ENCERRADO","3","Investimento","1","Agrícola","13","MELHORAMENTO DAS EXPLORAÇÕES"
"0786","Linha de Crédito Rural Instituída pela Res. 4.289/2013 (Renegociação Café Arábica) ENCERRADO","3","Investimento","1","Agrícola","12","FORMAÇÃO DE CULTURAS PERENES"
"0786","Linha de Crédito Rural Instituída pela Res. 4.289/2013 (Renegociação Café Arábica) ENCERRADO","2","Custeio","1","Agrícola","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0786","Linha de Crédito Rural Instituída pela Res. 4.289/2013 (Renegociação Café Arábica) ENCERRADO","2","Custeio","1","Agrícola","01","LAVOURA"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","4",,"1","Agrícola","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","2","Pecuário(a)","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","2","Custeio","2","Pecuário(a)","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","2","Custeio","1","Agrícola","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","2","Pecuário(a)","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","2","Custeio","1","Agrícola","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","99","Renegociação Total com Nova Operação - Encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","2","Custeio","1","Agrícola","99","Renegociação Total com Nova Operação - Encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","99","Renegociação Total com Nova Operação - Encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","2","Custeio","1","Agrícola","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","21","PRÉ-COMERCIALIZAÇÃO - encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","19","FAC - Financiamento para Aquisição de Café"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","25","ESTOCAGEM"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","23","DESCONTO (NPR E DR)"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","1","Comercialização","1","Agrícola","22","PROTEÇÃO DE PREÇOS/PRÊMIOS - encerrado"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","16","AQUISIÇÃO DE ANIMAIS DE SERVIÇO (USO AGRICULTURA)"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","15","AQUISIÇÃO DE VEÍCULOS"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","14","MÁQUINAS, EQUIPAMENTOS, MATERIAIS E UTENSÍLIOS"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","13","MELHORAMENTO DAS EXPLORAÇÕES"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","12","FORMAÇÃO DE CULTURAS PERENES"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","3","Investimento","1","Agrícola","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","2","Custeio","1","Agrícola","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","2","Custeio","1","Agrícola","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0070","FUNCAFÉ (PROGRAMA DE DEFESA DA ECONOMIA CAFEEIRA)","2","Custeio","1","Agrícola","01","LAVOURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","10","PASTAGEM"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","37","BOVINOCULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","10","PASTAGEM"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","80","PESQUISA E ASSISTÊNCIA AGROPECUÁRIA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","80","PESQUISA E ASSISTÊNCIA AGROPECUÁRIA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","77","OVINOCULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","73","EQUINOCULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","63","BUBALINOCULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","75","CUNICULTURA E DEMAIS ROEDORES"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","67","CAPRINOCULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","65","SERICICULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","55","APICULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","39","AVICULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","38","SUINOCULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","37","BOVINOCULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","10","PASTAGEM"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","0",,"0",,"00","Indicador de renegociação"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","11","FLORESTAMENTO E REFLORESTAMENTO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","11","FLORESTAMENTO E REFLORESTAMENTO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","10","PASTAGEM"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","33","Financiamento para Aquisição da Produção/Materia Prima - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","70","AQUISIÇÃO DE ATIVOS OPERACIONAIS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","70","AQUISIÇÃO DE ATIVOS OPERACIONAIS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","35","MANUTENÇÃO/CRIAÇÃO DE ANIMAIS (CRIA)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","43","EXPLORAÇÃO SOB REGIME DE INTEGRAÇÃO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","43","EXPLORAÇÃO SOB REGIME DE INTEGRAÇÃO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","4",,"2","Pecuário(a)","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","4",,"1","Agrícola","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","4",,"2","Pecuário(a)","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","4",,"1","Agrícola","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","31","AQUISIÇÃO E MANUTENÇÃO DE ANIMAIS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","29","CRIA DE ANIMAIS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","17","Aquisição de Matéria Prima direto do Produtor/Cooperativa"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","45","COOPERATIVAS DE CRÉDITO (SINGULAR OU CENTRAL) - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","25","ESTOCAGEM"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","60","AQUICULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","60","AQUICULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","60","AQUICULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","60","AQUICULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","60","AQUICULTURA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","50","PESCA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","50","PESCA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","50","PESCA"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","98","Renegociação Parcial com Nova Operação - Encerrrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","30","FGPP-Financiamento para Garantia de Preços ao Produtor"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","30","FGPP-Financiamento para Garantia de Preços ao Produtor"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","99","Renegociação Total com Nova Operação - Encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","99","Renegociação Total com Nova Operação - Encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","99","Renegociação Total com Nova Operação - Encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","99","Renegociação Total com Nova Operação - Encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","99","Renegociação Total com Nova Operação - Encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","99","Renegociação Total com Nova Operação - Encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","16","AQUISIÇÃO DE ANIMAIS DE SERVIÇO (USO AGRICULTURA)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","17","Aquisição de Matéria Prima direto do Produtor/Cooperativa"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","40","ATENDIMENTO A COOPERADOS (MCR 5-2)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","14","MÁQUINAS, EQUIPAMENTOS, MATERIAIS E UTENSÍLIOS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","26","MANUTENÇÃO/CRIAÇÃO DE ANIMAIS (RECRIA E ENGORDA)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","27","AQUISIÇÃO DE ANIMAIS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","23","DESCONTO (NPR E DR)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","21","PRÉ-COMERCIALIZAÇÃO - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","20","FEE (EX-LEC)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","19","FAC - Financiamento para Aquisição de Café"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","28","AQUISIÇÃO DE ANIMAIS DE SERVIÇO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","27","AQUISIÇÃO DE ANIMAIS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","25","ESTOCAGEM"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","24","CPR (CÉDULA DE PRODUTO RURAL)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","24","CPR (CÉDULA DE PRODUTO RURAL)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","23","DESCONTO (NPR E DR)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","22","PROTEÇÃO DE PREÇOS/PRÊMIOS - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","21","PRÉ-COMERCIALIZAÇÃO - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","20","FEE (EX-LEC)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","2","Pecuário(a)","18","FEPM (EX-EGF) - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","1","Comercialização","1","Agrícola","18","FEPM (EX-EGF) - encerrado"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","16","AQUISIÇÃO DE ANIMAIS DE SERVIÇO (USO AGRICULTURA)"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","15","AQUISIÇÃO DE VEÍCULOS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","15","AQUISIÇÃO DE VEÍCULOS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","14","MÁQUINAS, EQUIPAMENTOS, MATERIAIS E UTENSÍLIOS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","13","MELHORAMENTO DAS EXPLORAÇÕES"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","13","MELHORAMENTO DAS EXPLORAÇÕES"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","12","FORMAÇÃO DE CULTURAS PERENES"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","2","Pecuário(a)","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","3","Investimento","1","Agrícola","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","90","SERVIÇOS PROFISSIONAIS/TÉCNICOS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","2","Pecuário(a)","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","02","EXTRATIVISMO DE ESPÉCIES NATIVAS"
"0999","FINANCIAMENTO SEM VÍNCULO A PROGRAMA ESPECÍFICO","2","Custeio","1","Agrícola","01","LAVOURA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","1","Comercialização","2","Pecuário(a)","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","1","Comercialização","1","Agrícola","03","BENEFICIAMENTO OU INDUSTRIALIZAÇÃO"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","28","AQUISIÇÃO DE ANIMAIS DE SERVIÇO"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","1","Agrícola","60","AQUICULTURA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","1","Agrícola","60","AQUICULTURA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","1","Comercialização","1","Agrícola","60","AQUICULTURA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","60","AQUICULTURA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","2","Custeio","2","Pecuário(a)","60","AQUICULTURA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","1","Comercialização","2","Pecuário(a)","60","AQUICULTURA"
"0180","FNO-ABC (PROG FINANC AGRICULTURA BAIXO CARBONO) ENCERRADO","3","Investimento","2","Pecuário(a)","50","PESCA"
