#CODIGO,DATA_INICIO,DATA_FIM,FINALIDADE,ATIVIDADE,MODALIDADE,PRODUTO,VARIEDADE,CESTA,ZONEAMENTO,UNIDADE_MEDIDA,UNIDADE_MEDIDA_PREVISAO,CONSORCIO,CEDULA_MAE,CD_TIPO_CULTURA
"11191580048408","22/08/2018",,"Comercialização","Agrícola","FAC - Financiamento para Aquisição de Café","CAFÉ","ARÁBICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,3
"11191580260408","22/08/2018",,"Comercialização","Agrícola","FAC - Financiamento para Aquisição de Café","CAFÉ","ROBUSTA (CONILON)","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,3
"11191580288002","06/04/2007",,"Comercialização","Agrícola","FAC - Financiamento para Aquisição de Café","CAFÉ","VERDE","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23999990000002","01/01/2013","23/10/2017","Investimento","Pecuário(a)","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO TOTAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23999980000002","01/01/2013","12/11/2013","Investimento","Pecuário(a)","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO PARCIAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13999990000002","01/01/2013","23/10/2017","Investimento","Agrícola","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO TOTAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13999980000002","01/01/2013","12/11/2013","Investimento","Agrícola","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO PARCIAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"22999990000002","01/01/2013","23/10/2017","Custeio","Pecuário(a)","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO TOTAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"22999980000002","01/01/2013","12/11/2013","Custeio","Pecuário(a)","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO PARCIAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"12999990000002","01/01/2013","23/10/2017","Custeio","Agrícola","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO TOTAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"12999980000002","01/01/2013","12/11/2013","Custeio","Agrícola","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO PARCIAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"21999990000002","01/01/2013","23/10/2017","Comercialização","Pecuário(a)","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO TOTAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"21999980000002","01/01/2013","12/11/2013","Comercialização","Pecuário(a)","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO PARCIAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"11999990000002","01/01/2013","23/10/2017","Comercialização","Agrícola","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO TOTAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"11999980000002","01/01/2013","12/11/2013","Comercialização","Agrícola","Renegociação Total com Nova Operação - Encerrado","RENEGOCIAÇÃO PARCIAL","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"11991580000002","22/05/2013","23/10/2017","Comercialização","Agrícola","Renegociação Total com Nova Operação - Encerrado","CAFÉ","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"24406760000408","01/07/2016","11/10/2016","Industrialização","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUÍNOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"24404280000408","01/07/2016","14/11/2016","Industrialização","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","LEITE","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"24403640000408","01/07/2016","11/10/2016","Industrialização","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","FRANGO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"14406720000408","01/07/2016","11/10/2016","Industrialização","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","SOJA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"14405520000408","01/07/2016","11/10/2016","Industrialização","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","OUTROS PRODUTOS BENEFICIADOS OU INDUSTRIALIZADOS NÃO ESPECIFICADOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"14405080000408","01/07/2016","11/10/2016","Industrialização","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","MILHO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"23407420000002","01/04/2012","12/02/2015","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23400842000408","01/12/2016",,"Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","AQUISIÇÃO DE BENS PARA FORNECIMENTO AOS COOPERADOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Unidade","Quantidade","Valor inválido",0,
"23407420003002","01/01/2014","28/02/2015","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","ABRANGE A AQUISIÇÃO DE BENS DE INVESTIMENTO E PRESTAÇÃO DE SERVIÇOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,
"23407420008002","01/01/2014","31/12/2014","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","ABRANGE A COMPRA DE EQUIPAMENTO ADEQUADO AO SEU FUNCIONAMENTO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,
"23407380305002","01/04/2012","30/11/2016","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","AQUISIÇÃO DE BENS DE INVESTIMENTO PARA FORNECIMENTO AOS COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23407420306002","01/01/2014","30/11/2016","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","AQUISIÇÃO DE BENS DE INVESTIMENTO PARA PRESTAÇÃO DE SERVIÇOS EXCLUSIVAMENTE EM EXPLORAÇÕES RURAIS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,
"23407380306002","01/04/2012","30/11/2016","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","AQUISIÇÃO DE BENS DE INVESTIMENTO PARA PRESTAÇÃO DE SERVIÇOS EXCLUSIVAMENTE EM EXPLORAÇÕES RURAIS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23407400309002","01/04/2012","30/11/2016","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","INTEGRALIZAÇÃO DE COTAS PARTES","SANEAMENTO FINANCEIRO-MEDIANTE ANTECIPAÇÃO DE RECURSOS À PRÓPRIA COOPERATIVA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23407400310002","01/04/2012","30/11/2016","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","INTEGRALIZAÇÃO DE COTAS PARTES","CAPITAL DE GIRO-ANTECIPAÇÃO RECURSOS PRÓPRIA COOPERATIVA À CONTA SUBSCRIÇÕES EFETUADAS P/ COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"23407440312002","01/04/2012","19/04/2015","Investimento","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ATENDIMENTO DE DESPESAS","FINANCIAMENTO A COOPERADO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",1,3
"13407420000002","01/04/2012","12/02/2015","Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13400843000408","01/12/2016",,"Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","AQUISIÇÃO DE BENS PARA PRESTAÇÃO DE SERVIÇOS EXCLUSIVAMENTE EM EXPLORAÇÕES RURAIS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Unidade","Quantidade","Valor inválido",0,
"13400842000408","01/12/2016",,"Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","AQUISIÇÃO DE BENS PARA FORNECIMENTO AOS COOPERADOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Unidade","Quantidade","Valor inválido",0,
"13407420008002","01/01/2014","31/12/2014","Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","ABRANGE A COMPRA DE EQUIPAMENTO ADEQUADO AO SEU FUNCIONAMENTO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,
"13407380305002","01/04/2012","30/11/2016","Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","AQUISIÇÃO DE BENS DE INVESTIMENTO PARA FORNECIMENTO AOS COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13407380306002","01/04/2012","30/11/2016","Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","AQUISIÇÃO DE BENS DE INVESTIMENTO PARA PRESTAÇÃO DE SERVIÇOS EXCLUSIVAMENTE EM EXPLORAÇÕES RURAIS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13407400309002","01/04/2012","30/11/2016","Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","INTEGRALIZAÇÃO DE COTAS PARTES","SANEAMENTO FINANCEIRO-MEDIANTE ANTECIPAÇÃO DE RECURSOS À PRÓPRIA COOPERATIVA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13407400310002","01/04/2012","30/11/2016","Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","INTEGRALIZAÇÃO DE COTAS PARTES","CAPITAL DE GIRO-ANTECIPAÇÃO RECURSOS PRÓPRIA COOPERATIVA À CONTA SUBSCRIÇÕES EFETUADAS P/ COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"13407440312002","01/04/2012","19/04/2015","Investimento","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","ATENDIMENTO DE DESPESAS","FINANCIAMENTO A COOPERADO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",1,3
"22400841000408","01/12/2016",,"Custeio","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","AQUISIÇÃO DE INSUMOS PARA FORNECIMENTO AOS COOPERADOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Tonelada","Valor inválido",0,
"22407380304408","01/01/2014","31/12/2014","Custeio","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","ADIANTAMENTO A COOPERADOS POR CONTA DE PRODUTOS ENTREGUES PARA  A VENDA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,3
"22407380307002","01/04/2012","30/11/2016","Custeio","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","AQUISIÇÃO DE BENS DE CUSTEIO PARA FORNECIMENTO AOS COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"22407380308002","01/04/2012","30/11/2016","Custeio","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","AQUISIÇÃO DE INSUMOS PARA FORNECIMENTO AOS COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"22407420311002","01/04/2012","30/11/2016","Custeio","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","CAPITAL DE GIRO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"22407440312002","01/04/2012","19/04/2015","Custeio","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ATENDIMENTO DE DESPESAS","FINANCIAMENTO A COOPERADO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",1,3
"12400841000408","01/12/2016",,"Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","AQUISIÇÃO DE INSUMOS PARA FORNECIMENTO AOS COOPERADOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Tonelada","Valor inválido",0,
"12400840000408","01/07/2015","30/11/2016","Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","AQUISIÇÃO DE INSUMOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Hectare","Tonelada","Valor inválido",0,
"12407420010002","01/01/2014","28/02/2015","Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","ABRANGE AS DESPESAS OU AQUISIÇÃO DE BENS DE CUSTEIO NECESSÁRIOS AO SEU ADEQUADO FUNCIONAMENTO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,
"12407380304842","01/01/2014","31/12/2014","Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","ADIANTAMENTO A COOPERADOS POR CONTA DE PRODUTOS ENTREGUES PARA  A VENDA","Fruticultura / Olericultura","Não zoneado","Unidade","Unidade","Consorciado",0,3
"12407380307002","01/04/2012","30/06/2016","Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","AQUISIÇÃO DE BENS DE CUSTEIO PARA FORNECIMENTO AOS COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"12407380308002","01/04/2012","30/11/2016","Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","AQUISIÇÃO DE INSUMOS PARA FORNECIMENTO AOS COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"12407400310002","01/04/2012","30/11/2016","Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","INTEGRALIZAÇÃO DE COTAS PARTES","CAPITAL DE GIRO-ANTECIPAÇÃO RECURSOS PRÓPRIA COOPERATIVA À CONTA SUBSCRIÇÕES EFETUADAS P/ COOPERADOS","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"12407420311002","01/04/2012","30/11/2016","Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","ANTECIPAÇÃO DE RECURSOS ORIGINÁRIOS DE TAXA DE RETENÇÃO","CAPITAL DE GIRO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"12407440312002","01/04/2012","19/04/2015","Custeio","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","ATENDIMENTO DE DESPESAS","FINANCIAMENTO A COOPERADO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",1,3
"21400341000408","01/12/2016",,"Comercialização","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ADIANTAMENTOS A COOPERADOS POR CONTA DE PRODUTOS ENTREGUES PARA VENDA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Unidade","Unidade","Valor inválido",0,
"21407380304002","01/04/2012","30/11/2016","Comercialização","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","ADIANTAMENTO A COOPERADOS POR CONTA DE PRODUTOS ENTREGUES PARA  A VENDA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"21407440312002","01/04/2012","19/04/2015","Comercialização","Pecuário(a)","ATENDIMENTO A COOPERADOS (MCR 5-2)","ATENDIMENTO DE DESPESAS","FINANCIAMENTO A COOPERADO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",1,3
"11400341000408","01/12/2016",,"Comercialização","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","ADIANTAMENTOS A COOPERADOS POR CONTA DE PRODUTOS ENTREGUES PARA VENDA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11407380304002","01/04/2012","30/11/2016","Comercialização","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","SUPRIMENTO DE RECURSOS PARA ATENDIMENTO A COOPERADOS","ADIANTAMENTO A COOPERADOS POR CONTA DE PRODUTOS ENTREGUES PARA  A VENDA","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",0,3
"11407440312002","01/04/2012","19/04/2015","Comercialização","Agrícola","ATENDIMENTO A COOPERADOS (MCR 5-2)","ATENDIMENTO DE DESPESAS","FINANCIAMENTO A COOPERADO","Ano Civil / Ano de Exploração","Não zoneado","Unidade","Unidade","Não consorciado",1,3
"21177486000408","15/06/2016","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","CAMARÃO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21176570000408","04/08/2017","30/08/2019","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","SEBO BOVINO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21175860000408","15/06/2016","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","PESCADO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21175600000408","23/10/2017","15/01/2020","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","OVOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21171300000408","04/08/2017","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","BOVINOS","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21176760074408","01/07/2015","27/09/2018","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","SUÍNOS","CARNE","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21173640074408","02/06/2017","27/09/2018","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","FRANGO","CARNE","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21171300074408","01/01/2015","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","BOVINOS","CARNE","Ano Civil / Ano de Exploração",,"Tonelada","Arroba","Valor inválido",0,
"21171020074408","01/07/2015","30/04/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","AVES","CARNE","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21174280121408","23/10/2017","27/09/2018","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","LEITE","DERIVADOS","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21174280179408","01/01/2015","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","LEITE","IN NATURA","Ano Civil / Ano de Exploração",,"Litro","Litro","Valor inválido",0,
"21176760281408","01/07/2015","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","SUÍNOS","SUINOCULTURA","Ano Civil / Ano de Exploração",,"Cabeça","Cabeça","Valor inválido",0,
"21174120327408","13/09/2017","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","LÃ","OVINOS","Ano Civil / Ano de Exploração",,"Tonelada","Unidade","Valor inválido",0,
"21175780389408","20/07/2017","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","PISCICULTURA (CULTIVO DE PEIXES)","TILÁPIA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21171300445408","13/09/2017","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","BOVINOS","COURO","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"21175830985408","18/02/2021","05/07/2021","Comercialização","Pecuário(a)","Aquisição de Matéria Prima direto do Produtor/Coop","PEIXE","Tambaqui","Ano Civil / Ano de Exploração",,"Quilograma","Quilograma","Valor inválido",0,
"11177100000408","01/07/2015","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","TRIGO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11176740000408","02/06/2017","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","SORGO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11176720000408","01/01/2015","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","SOJA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11176010000408","25/10/2019","15/01/2020","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","PITAYA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11175880000408","21/08/2020","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","PÊSSEGO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11175800000008","10/06/2021","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","PEPINO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Não consorciado",0,
"11175120000408","21/06/2018","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","MORANGO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,3
"11175080000408","01/07/2015","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","MILHO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11174800000408","01/07/2015","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","MANGA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11174720000408","20/07/2017","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","MAMONA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11174700000408","12/02/2021","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","MAMÃO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,2
"11174620000408","01/07/2015","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","MAÇÃ","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11173920000002","21/11/2017","31/12/2018","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","HORTALIÇAS","NÃO SE APLICA","Ano Civil / Ano de Exploração","Não zoneado","Tonelada","Tonelada","Não consorciado",0,3
"11173780000408","26/01/2017","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","GOIABA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11173760000408","15/08/2017","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","GIRASSOL","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Quilograma","Quilograma","Valor inválido",0,
"11173580000408","17/04/2019","30/08/2019","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","FIGO","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,
"11173380000408","08/04/2021","05/07/2021","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","ERVA-MATE","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Unidade","Valor inválido",0,3
"11172320000408","10/07/2017","31/12/2018","Comercialização","Agrícola","Aquisição de Matéria Prima direto do Produtor/Coop","CEVADA","NÃO SE APLICA","Ano Civil / Ano de Exploração",,"Tonelada","Tonelada","Valor inválido",0,3
